"STATION","DATE","DAPR","MDPR","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS"
"USW00014732","2022-01-16",,,"0.36","0.6","0.0","18","40","10",
"USW00014732","2022-01-17",,,"1.06","0.0","0.0","39","46","35",
"USW00014732","2022-01-18",,,"0.00","0.0","0.0","35","38","31",
"USW00014732","2022-01-19",,,"0.00","0.0","0.0","38","51","29",
"USW00014732","2022-01-20",,,"0.25","0.3","0.0","41","47","23",
"USW00014732","2022-01-21",,,"0.00","0.0","0.0","21","23","15",
"USW00014732","2022-01-22",,,"0.00","0.0","0.0","21","30","14",
"USW00014732","2022-01-23",,,"0.01","0.2","0.0","31","38","26",
"USW00014732","2022-01-24",,,"0.00","0.2","0.0","32","38","28",
"USW00014732","2022-01-25",,,"0.00","0.0","0.0","38","43","30",
"USW00014732","2022-01-26",,,"0.00","0.0","0.0","28","30","21",
"USW00014732","2022-01-27",,,"0.00","0.0","0.0","24","32","18",
"USW00014732","2022-01-28",,,"0.11","1.3","0.0","32","35","30",
"USW00014732","2022-01-29",,,"0.49","8.1","5.1","23","30","15",
"USW00014732","2022-01-30",,,"0.00","0.0","7.1","19","27","14",
"USW00014732","2022-01-31",,,"0.00","0.0","5.9","26","30","19",
"USW00014733","2022-01-01",,,"0.29","0.7","1.2","42","51","34",
"USW00014733","2022-01-02",,,"0.24","2.1","2.0","29","34","20",
"USW00014733","2022-01-03",,,"0.00","0.1","2.0","18","21","11",
"USW00014733","2022-01-04",,,"0.00","0.0","2.0","26","36","20",
"USW00014733","2022-01-05",,,"0.02","0.0","2.0","38","42","28",
"USW00014733","2022-01-06",,,"1.10","17.8","2.0","27","28","22",
"USW00014733","2022-01-07",,,"0.01","0.8","13.0","22","24","17",
"USW00014733","2022-01-08",,,"0.00","0.0","9.8","18","38","5",
"USW00014733","2022-01-09",,,"0.16","0.0","5.9","37","41","22",
"USW00014733","2022-01-10",,,"0.04","1.0","3.9","20","22","12",
"USW00014733","2022-01-11",,,"0.01","0.3","3.9","11","25","4",
"USW00014733","2022-01-12",,,"0.01","0.2","3.1","31","37","24",
"USW00014733","2022-01-13",,,"0.03","0.3","2.0","36","40","33",
"USW00014733","2022-01-14",,,"0.01","0.5","0.0","28","33","10",
"USW00014733","2022-01-15",,,"0.01","0.2","1.2","9","12","4",
"USW00014733","2022-01-16",,,"0.16","1.6","1.2","14","35","3",
"USW00014733","2022-01-17",,,"1.10","17.6","15.0","27","29","24",
"USW00014733","2022-01-18",,,"0.02","1.4","16.1","25","30","22",
"USW00014733","2022-01-19",,,"0.00","0.0","14.2","35","41","26",
"USW00014733","2022-01-20",,,"0.00","0.0","9.8","19","26","8",
"USW00014733","2022-01-21",,,"0.00","0.3","9.8","10","18","4",
"USW00014733","2022-01-22",,,"0.00","0.0","9.8","10","29","1",
"USW00014733","2022-01-23",,,"0.15","2.0","9.1","24","27","8",
"USW00014733","2022-01-24",,,"0.16","2.7","11.0","13","26","4",
"USW00014733","2022-01-25",,,"0.01","0.1","14.2","22","27","14",
"USW00014733","2022-01-26",,,"0.04","2.2","13.0","16","22","13",
"USW00014733","2022-01-27",,,"0.02","0.2","13.0","17","29","9",
"USW00014733","2022-01-28",,,"0.00","0.0","11.8","21","29","10",
"USW00014733","2022-01-29",,,"0.00","0.0","11.8","11","15","7",
"USW00014733","2022-01-30",,,"0.00","0.0","11.8","11","23","2",
"USW00014733","2022-01-31",,,"0.00","0.0","11.8","19","35","11",
"US1NYWN0010","2022-01-17",,,"1.18","8.3","9.0",,,,
"US1NYWN0010","2022-01-18",,,"0.29","3.6","11.5",,,,
"USW00014735","2022-01-01",,,"0.12","0.0","0.0","45","51","41",
"USW00014735","2022-01-02",,,"0.07","0.2","0.0","39","49","23",
"USW00014735","2022-01-03",,,"0.00","0.0","0.0","21","23","13",
"USW00014735","2022-01-04",,,"0.00","0.1","0.0","17","29","10",
"USW00014735","2022-01-05",,,"0.00","0.0","0.0","32","38","28",
"USW00014735","2022-01-06",,,"0.01","0.3","0.0","33","36","26",
"USW00014735","2022-01-07",,,"0.08","1.6","1.2","27","31","16",
"USW00014735","2022-01-08",,,"0.00","0.0","2.0","17","24","8",
"USW00014735","2022-01-09",,,"0.22","0.0","1.2","26","36","19",
"USW00014735","2022-01-10",,,"0.00","0.0","0.0","27","32","16",
"USW00014735","2022-01-11",,,"0.00","0.0","0.0","11","17","3",
"USW00014735","2022-01-12",,,"0.00","0.0","0.0","16","31","6",
"USW00014735","2022-01-13",,,"0.00","0.0","0.0","33","39","25",
"USW00014735","2022-01-14",,,"0.00","0.0","0.0","27","32","6",
"USW00014735","2022-01-15",,,"0.00","0.0","0.0","4","8","-3",
"USW00014735","2022-01-16",,,"0.08","0.7","0.0","5","21","-4",
"USW00014735","2022-01-17",,,"0.58","3.7","3.9","29","40","18",
"USW00014735","2022-01-18",,,"0.00","0.0","3.1","24","27","7",
"USW00014735","2022-01-19",,,"0.00","0.0","3.1","24","39","5",
"USW00014735","2022-01-20",,,"0.00","0.0","2.0","30","38","7",
"USW00014735","2022-01-21",,,"0.00","0.0","2.0","7","14","-1",
"USW00014735","2022-01-22",,,"0.00","0.0","2.0","5","20","-6",
"USW00014735","2022-01-23",,,"0.01","0.2","2.0","21","29","17",
"USW00014735","2022-01-24",,,"0.02","0.4","2.0","20","26","12",
"USW00014735","2022-01-25",,,"0.00","0.1","3.1","27","32","18",
"USW00014735","2022-01-26",,,"0.00","0.0","3.1","17","21","2",
"USW00014735","2022-01-27",,,"0.00","0.0","2.0","9","26","-5",
"USW00014735","2022-01-28",,,"0.00","0.1","2.0","27","30","11",
"USW00014735","2022-01-29",,,"0.09","0.9","3.1","9","11","4",
"USW00014735","2022-01-30",,,"0.00","0.0","3.1","10","21","3",
"USW00014735","2022-01-31",,,"0.00","0.0","3.1","13","29","-1",
"US1NYWN0018","2022-01-01",,,"0.02","0.0","0.0",,,,
"US1NYWN0018","2022-01-02",,,"0.37","0.9","1.7",,,,
"US1NYWN0018","2022-01-03",,,"0.04","0.8","2.7",,,,
"US1NYWN0018","2022-01-04",,,"0.01","0.5","2.4",,,,
"US1NYWN0018","2022-01-05",,,"0.00","0.0","1.8",,,,
"US1NYWN0018","2022-01-06",,,"0.00","0.0","0.5",,,,
"US1NYWN0018","2022-01-07",,,"0.01","0.1","0.7",,,,
"US1NYWN0018","2022-01-08",,,"0.01","0.4","1.0",,,,
"US1NYWN0018","2022-01-09",,,"0.01","0.0","0.7",,,,
"US1NYWN0018","2022-01-10",,,"0.05","0.0","0.0",,,,
"US1NYWN0018","2022-01-11",,,"0.06","0.4","1.6",,,,
"US1NYWN0018","2022-01-12",,,"0.00","0.1","1.6",,,,
"US1NYWN0018","2022-01-13",,,"0.01","0.1","1.4",,,,
"US1NYWN0018","2022-01-14",,,"0.04","0.0","0.0",,,,
"US1NYWN0018","2022-01-15",,,"0.01","0.7","1.2",,,,
"US1NYWN0018","2022-01-16",,,"0.00","0.1","1.5",,,,
"US1NYWN0018","2022-01-17",,,"0.91","7.2","7.5",,,,
"US1NYWN0018","2022-01-18",,,"0.21","7.3","11.2",,,,
"US1NYWN0018","2022-01-19",,,"0.00","0.0","8.8",,,,
"US1NYWN0018","2022-01-20",,,"0.00","0.0","7.4",,,,
"US1NYWN0018","2022-01-21",,,"0.01","0.5","6.4",,,,
"US1NYWN0018","2022-01-22",,,"0.00","0.1","6.1",,,,
"US1NYWN0018","2022-01-23",,,"0.01","0.5","6.7",,,,
"US1NYWN0018","2022-01-24",,,"0.01","0.6","7.0",,,,
"US1NYWN0018","2022-01-25",,,"0.07","1.0","7.5",,,,
"US1NYWN0018","2022-01-26",,,"0.01","0.1","7.1",,,,
"US1NYWN0018","2022-01-27",,,"0.00","0.0","7.0",,,,
"US1NYWN0018","2022-01-28",,,"0.01","0.2","7.1",,,,
"US1NYWN0018","2022-01-29",,,"0.01","0.7","7.7",,,,
"US1NYWN0018","2022-01-30",,,"0.00","1.3","7.0",,,,
"US1NYWN0018","2022-01-31",,,"0.00","0.0","7.0",,,,
"USC00307520","2022-01-01",,,"0.08","0.0","0.0",,"47","37","38"
"USC00307520","2022-01-02",,,"0.10","0.0","0.0",,"48","37","37"
"USC00307520","2022-01-03",,,"0.04","0.0","0.0",,"37","16","16"
"USC00307520","2022-01-04",,,"0.00","0.0","0.0",,"20","10","12"
"USC00307520","2022-01-05",,,"0.00","0.0","0.0",,"37","12","37"
"USC00307520","2022-01-06",,,"0.02","0.5","0.0",,"43","29","29"
"USC00307520","2022-01-07",,,"0.10","1.5","2.0",,"33","24","25"
"USC00307520","2022-01-08",,,"0.00","0.0","0.0",,"29","4","5"
"USC00307520","2022-01-09",,,"0.04","0.0","0.0",,"30","5","27"
"USC00307520","2022-01-10",,,,,"0.0",,"40","20","20"
"USC00307520","2022-01-11","    2","0.00",,"0.0","0.0",,"25","0","0"
"USC00307520","2022-01-12",,,"0.00","0.0","0.0",,"14","0","9"
"USC00307520","2022-01-13",,,"0.00","0.0","0.0",,"34","9","29"
"USC00307520","2022-01-14",,,"0.00","0.0","0.0",,"38","25","32"
"USC00307520","2022-01-15",,,"0.00","0.0","0.0",,"33","-5","-4"
"USC00307520","2022-01-16",,,"0.00","0.0","0.0",,"9","-4","-3"
"USC00307520","2022-01-17",,,"1.15","8.0","8.0",,"29","-3","29"
"USC00307520","2022-01-18",,,,,"7.0",,"40","20","21"
"USC00307520","2022-01-19","    2","0.00",,"0.0","7.0",,"31","3","16"
"USC00307520","2022-01-20",,,"0.00","0.0","6.0",,"43","16","26"
"USC00307520","2022-01-21",,,"0.00","0.0",,,"26","-8","-8"
"USC00307520","2022-01-22",,,"0.00","0.0",,,"18","-16","-15"
"USC00307520","2022-01-23",,,"0.00","0.0","6.0",,"22","-15","19"
"USC00307520","2022-01-24",,,"0.00","0.0","6.0",,"31","14","14"
"USC00307520","2022-01-25",,,"0.05","0.5","6.0",,"28","14","22"
"USC00307520","2022-01-26",,,"0.00","0.0","6.0",,"33","5","5"
"USC00307520","2022-01-27",,,"0.00","0.0","6.0",,"23","-7","-4"
"USC00307520","2022-01-28",,,"0.00","0.0",,,"35","-5","26"
"USC00307520","2022-01-29",,,"0.10","1.2","6.0",,"32","5","5"
"USC00307520","2022-01-30",,,"0.00","0.0","6.0",,"14","0","0"
"USC00307520","2022-01-31",,,"0.00","0.0","6.0",,"25","-3","-3"
"US1NYCQ0006","2022-01-02",,,,"0.5",,,,,
"US1NYCQ0006","2022-01-03",,,,"2.5",,,,,
"US1NYCQ0006","2022-01-06",,,,"0.5",,,,,
"US1NYCQ0006","2022-01-07",,,,"5.5",,,,,
"US1NYCQ0006","2022-01-17",,,,"14.0",,,,,
"US1NYCQ0006","2022-01-18",,,,"3.0",,,,,
"US1NYCQ0006","2022-01-20",,,,"2.0",,,,,
"US1NYCQ0006","2022-01-23",,,,"9.5",,,,,
"US1NYCQ0006","2022-01-24",,,,"3.0",,,,,
"US1NYCQ0006","2022-01-25",,,,"3.5",,,,,
"US1NYCQ0006","2022-01-26",,,,"5.0","20.0",,,,
"US1NYCQ0006","2022-01-28",,,,"2.5",,,,,
"USC00303025","2022-01-01",,,"0.00","0.0","0.0",,"50","30","32"
"USC00303025","2022-01-02",,,"0.20","0.5","1.0",,"34","19","22"
"USC00303025","2022-01-03",,,"0.00","0.0","1.0",,"22","9","16"
"USC00303025","2022-01-04",,,"0.00","0.0","0.0",,"37","16","26"
"USC00303025","2022-01-05",,,"0.00","0.0","0.0",,"45","24","28"
"USC00303025","2022-01-06",,,"0.00","0.0","0.0",,"28","18","20"
"USC00303025","2022-01-07",,,"0.20","3.0","3.0",,"25","20","22"
"USC00303025","2022-01-08",,,"0.00","0.0","2.0",,"35","5","30"
"USC00303025","2022-01-09",,,"0.04","0.0","0.0",,"40","22","28"
"USC00303025","2022-01-10",,,"0.44","3.0","3.0",,"37","17","23"
"USC00303025","2022-01-11",,,"0.10","2.0","4.0",,"23","0","3"
"USC00303025","2022-01-12",,,"0.00","0.0","4.0",,"26","2","25"
"USC00303025","2022-01-13",,,"0.03","0.5","3.0",,"33","24","33"
"USC00303025","2022-01-14",,,"0.00","0.0","1.0",,"39","25","25"
"USC00303025","2022-01-15",,,"0.00","0.0","1.0",,"25","1","3"
"USC00303025","2022-01-16",,,"0.00","0.0","1.0",,"18","-7","18"
"USC00303025","2022-01-17",,,"1.20","11.0","12.0",,"24","18","24"
"USC00303025","2022-01-18",,,"0.30","3.0","14.0",,"25","18","20"
"USC00303025","2022-01-19",,,"0.00","0.0","14.0",,"37","9","30"
"USC00303025","2022-01-20",,,"0.00","0.0","13.0",,"40","12","12"
"USC00303025","2022-01-21",,,"0.00","0.0","13.0",,"21","-13","-9"
"USC00303025","2022-01-22",,,"0.00","0.0","13.0",,"16","-23","7"
"USC00303025","2022-01-23",,,"0.00","0.0","13.0",,"20","-12","8"
"USC00303025","2022-01-24",,,"0.06","2.0","14.0",,"20","-3","0"
"USC00303025","2022-01-25",,,"0.09","3.0","16.0",,"22","-5","18"
"USC00303025","2022-01-26",,,"0.02","1.0","16.0",,"22","-5","-4"
"USC00303025","2022-01-27",,,"0.00","0.0","16.0",,"22","-18","-7"
"USC00303025","2022-01-28",,,"0.02","1.0","17.0",,"26","-7","15"
"USC00303025","2022-01-29",,,"0.00","0.0","16.0",,"16","-8","2"
"USC00303025","2022-01-30",,,"0.00","0.0","16.0",,"12","-7","3"
"USC00303025","2022-01-31",,,"0.00","0.0","16.0",,"18","-10","-9"
"USC00306314","2022-01-01",,,"0.00","0.0","0.0",,"50","38","40"
"USC00306314","2022-01-02",,,"0.18","1.0","1.0",,"40","23","25"
"USC00306314","2022-01-03",,,"0.02","1.1","2.0",,"25","10","17"
"USC00306314","2022-01-04",,,"0.00","0.0","1.0",,"34","10","32"
"USC00306314","2022-01-05",,,"0.00","0.0","0.0",,"41","31","41"
"USC00306314","2022-01-06",,,"0.00","0.0","0.0",,"41","28","29"
"USC00306314","2022-01-07",,,"0.02","0.5","1.0",,"29","19","20"
"USC00306314","2022-01-08",,,"0.00","0.1","1.0",,"25","11","22"
"USC00306314","2022-01-09",,,"0.08","0.0","0.0",,"40","21","38"
"USC00306314","2022-01-10",,,"0.12","4.2","3.0",,"38","19","20"
"USC00306314","2022-01-11",,,"0.09","2.6","3.0",,"20","-2","9"
"USC00306314","2022-01-12",,,"0.01","0.0","2.0",,"34","6","34"
"USC00306314","2022-01-13",,,"0.02","0.0","2.0",,"38","33","37"
"USC00306314","2022-01-14",,,"0.00","0.0","1.0",,"37","13","14"
"USC00306314","2022-01-15",,,"0.08","0.8","2.0",,"14","-1","5"
"USC00306314","2022-01-16",,,"0.00","0.0","2.0",,"26","-6","24"
"USC00306314","2022-01-17",,,"1.12","7.5","9.0",,"32","20","27"
"USC00306314","2022-01-18",,,"0.06","1.1","9.0",,"27","17","17"
"USC00306314","2022-01-19",,,"0.00","0.0","8.0",,"43","10","41"
"USC00306314","2022-01-20",,,"0.00","0.7","8.0",,"41","13","15"
"USC00306314","2022-01-21",,,"0.00","0.1","7.0",,"15","5","11"
"USC00306314","2022-01-22",,,"0.00","0.0","6.0",,"22","-5","22"
"USC00306314","2022-01-23",,,"0.20","4.9","11.0",,"26","21","22"
"USC00306314","2022-01-24",,,"0.00","0.0","10.0",,"23","5","19"
"USC00306314","2022-01-25",,,"0.22","2.6","11.0",,"27","18","22"
"USC00306314","2022-01-26",,,"0.00","0.0","10.0",,"23","5","11"
"USC00306314","2022-01-27",,,"0.00","0.0","10.0",,"29","0","29"
"USC00306314","2022-01-28",,,"0.15","2.1","11.0",,"30","12","13"
"USC00306314","2022-01-29",,,"0.00","0.0","10.0",,"14","5","14"
"USC00306314","2022-01-30",,,"0.00","0.0","10.0",,"23","4","21"
"USC00306314","2022-01-31",,,"0.00","0.0","10.0",,"33","15","29"
"US1NYBM0051","2022-01-07",,,,"1.4","1.0",,,,
"US1NYBM0051","2022-01-08",,,,"0.5","1.5",,,,
"US1NYBM0051","2022-01-10",,,,"0.1","0.5",,,,
"US1NYBM0051","2022-01-11","   27","2.25",,"0.4","1.0",,,,
"US1NYBM0051","2022-01-17",,,,"9.0","10.0",,,,
"US1NYBM0051","2022-01-18","    7","1.21",,"4.2","12.5",,,,
"US1NYBM0051","2022-01-24",,,,"0.7",,,,,
"US1NYBM0051","2022-01-25",,,"0.08","1.7","9.5",,,,
"US1NYBM0051","2022-01-26",,,"0.00","0.1","9.0",,,,
"US1NYBM0051","2022-01-29",,,,"0.4","9.0",,,,
"US1NYBM0051","2022-01-30",,,"0.00","0.0","8.5",,,,
"US1NYBM0051","2022-01-31",,,"0.00","0.0","8.5",,,,
"US1NYTM0038","2022-01-04",,,,"0.5","0.5",,,,
"US1NYTM0038","2022-01-05",,,"0.00","0.0","0.0",,,,
"US1NYTM0038","2022-01-06",,,"0.00","0.0","0.0",,,,
"US1NYTM0038","2022-01-07",,,"0.02","0.6","0.5",,,,
"US1NYTM0038","2022-01-08",,,,"0.6","1.0",,,,
"US1NYTM0038","2022-01-11",,,,"0.5","0.5",,,,
"US1NYTM0038","2022-01-12",,,"0.00","0.0","0.0",,,,
"US1NYTM0038","2022-01-13",,,,"0.6","0.5",,,,
"US1NYTM0038","2022-01-15",,,,"0.3",,,,,
"US1NYTM0038","2022-01-17",,,,"10.2","11.0",,,,
"US1NYTM0038","2022-01-18",,,,"2.3","12.0",,,,
"US1NYBM0055","2022-01-01",,,"0.00","0.0","0.0",,,,
"US1NYBM0055","2022-01-02",,,"0.08",,"0.0",,,,
"US1NYBM0055","2022-01-03",,,"0.01","0.0","0.0",,,,
"US1NYBM0055","2022-01-04",,,"0.00","0.0","0.0",,,,
"US1NYBM0055","2022-01-05",,,"0.00","0.0","0.0",,,,
"US1NYBM0055","2022-01-06",,,"0.00","0.0","0.0",,,,
"US1NYBM0055","2022-01-07",,,"0.10","1.1","1.0",,,,
"US1NYBM0055","2022-01-08",,,"0.00","0.0","1.0",,,,
"US1NYBM0055","2022-01-09",,,"0.07","0.0","0.0",,,,
"US1NYBM0055","2022-01-10",,,"0.06","0.0","0.0",,,,
"US1NYBM0055","2022-01-11",,,"0.01","0.2","0.5",,,,
"US1NYBM0055","2022-01-12",,,"0.00","0.0","0.5",,,,
"US1NYBM0055","2022-01-13",,,"0.00","0.0","0.5",,,,
"US1NYBM0055","2022-01-14",,,"0.00","0.0","0.0",,,,
"US1NYBM0055","2022-01-15",,,"0.00","0.0","0.0",,,,
"US1NYBM0055","2022-01-16",,,"0.00","0.0","0.0",,,,
"US1NYBM0055","2022-01-17",,,"0.81","7.0","7.0",,,,
"US1NYBM0055","2022-01-18",,,"0.08","2.1","9.5",,,,
"US1NYBM0055","2022-01-19",,,"0.00","0.0","8.5",,,,
"US1NYBM0055","2022-01-20",,,"0.00","0.0","7.0",,,,
"US1NYBM0055","2022-01-21",,,"0.00","0.0",,,,,
"US1NYBM0055","2022-01-22",,,"0.00","0.0",,,,,
"US1NYBM0055","2022-01-23",,,"0.00","0.0",,,,,
"US1NYBM0055","2022-01-24",,,"0.04","0.4","6.0",,,,
"US1NYBM0055","2022-01-25",,,"0.06","1.4","7.0",,,,
"US1NYBM0055","2022-01-26",,,"0.00","0.0",,,,,
"US1NYBM0055","2022-01-27",,,"0.00","0.0",,,,,
"US1NYBM0055","2022-01-28",,,"0.00","0.0","7.0",,,,
"US1NYBM0055","2022-01-29",,,"0.02","0.1",,,,,
"US1NYBM0055","2022-01-30",,,"0.00","0.0",,,,,
"US1NYBM0055","2022-01-31",,,"0.00","0.0",,,,,
"US1NYBM0052","2022-01-01",,,"0.00",,,,,,
"US1NYBM0052","2022-01-02",,,"0.11",,,,,,
"US1NYBM0052","2022-01-03",,,"0.00","0.0",,,,,
"US1NYBM0052","2022-01-04",,,"0.00","0.0",,,,,
"US1NYBM0052","2022-01-05",,,"0.00","0.0",,,,,
"US1NYBM0052","2022-01-06",,,"0.00","0.0",,,,,
"US1NYBM0052","2022-01-07",,,"0.11",,,,,,
"US1NYBM0052","2022-01-08",,,"0.02",,,,,,
"US1NYBM0052","2022-01-09",,,"0.07",,,,,,
"US1NYBM0052","2022-01-10",,,"0.02",,,,,,
"US1NYBM0052","2022-01-11",,,"0.04",,,,,,
"US1NYBM0052","2022-01-12",,,"0.00","0.0",,,,,
"US1NYBM0052","2022-01-13",,,"0.00",,,,,,
"US1NYBM0052","2022-01-14",,,"0.00","0.0",,,,,
"US1NYBM0052","2022-01-15",,,"0.00","0.0",,,,,
"US1NYBM0052","2022-01-16",,,"0.00","0.0",,,,,
"US1NYBM0052","2022-01-17",,,"0.77",,,,,,
