STATION,DATE,DAPR,MDPR,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TOBS
US1NYTM0023,1/25/22,,,0.08,1.7,,,,,
US1NYTM0023,1/26/22,,,0.02,0.4,,,,,
US1NYTM0023,1/27/22,,,0,0,,,,,
US1NYTM0023,1/28/22,,,0,0,,,,,
US1NYTM0023,1/29/22,,,0,0.2,,,,,
US1NYTM0023,1/30/22,,,0,0,,,,,
US1NYTM0023,1/31/22,,,0,0,,,,,
USW00014732,1/1/22,,,0.76,0,0,53,57,50,
USW00014732,1/2/22,,,0.04,0,0,53,60,39,
USW00014732,1/3/22,,,0,0,0,35,39,24,
USW00014732,1/4/22,,,0,0,0,27,36,21,
USW00014732,1/5/22,,,0.24,0,0,38,48,32,
USW00014732,1/6/22,,,0,0,0,41,43,36,
USW00014732,1/7/22,,,0.33,9.7,7.9,33,36,28,
USW00014732,1/8/22,,,0,0,5.1,27,32,23,
USW00014732,1/9/22,,,0.11,0,3.1,35,42,30,
USW00014732,1/10/22,,,0,0,0,35,42,26,
USW00014732,1/11/22,,,0,0,0,22,26,17,
USW00014732,1/12/22,,,0,0,0,29,42,20,
USW00014732,1/13/22,,,0,0,0,39,46,33,
USW00014732,1/14/22,,,0,0,0,41,43,22,
USW00014732,1/15/22,,,0,0,0,20,22,13,
USW00014732,1/16/22,,,0.36,0.6,0,18,40,10,
USW00014732,1/17/22,,,1.06,0,0,39,46,35,
USW00014732,1/18/22,,,0,0,0,35,38,31,
USW00014732,1/19/22,,,0,0,0,38,51,29,
USW00014732,1/20/22,,,0.25,0.3,0,41,47,23,
USW00014732,1/21/22,,,0,0,0,21,23,15,
USW00014732,1/22/22,,,0,0,0,21,30,14,
USW00014732,1/23/22,,,0.01,0.2,0,31,38,26,
USW00014732,1/24/22,,,0,0.2,0,32,38,28,
USW00014732,1/25/22,,,0,0,0,38,43,30,
USW00014732,1/26/22,,,0,0,0,28,30,21,
USW00014732,1/27/22,,,0,0,0,24,32,18,
USW00014732,1/28/22,,,0.11,1.3,0,32,35,30,
USW00014732,1/29/22,,,0.49,8.1,5.1,23,30,15,
USW00014732,1/30/22,,,0,0,7.1,19,27,14,
USW00014732,1/31/22,,,0,0,5.9,26,30,19,
USW00014733,1/1/22,,,0.29,0.7,1.2,42,51,34,
USW00014733,1/2/22,,,0.24,2.1,2,29,34,20,
USW00014733,1/3/22,,,0,0.1,2,18,21,11,
USW00014733,1/4/22,,,0,0,2,26,36,20,
USW00014733,1/5/22,,,0.02,0,2,38,42,28,
USW00014733,1/6/22,,,1.1,17.8,2,27,28,22,
USW00014733,1/7/22,,,0.01,0.8,13,22,24,17,
USW00014733,1/8/22,,,0,0,9.8,18,38,5,
USW00014733,1/9/22,,,0.16,0,5.9,37,41,22,
USW00014733,1/10/22,,,0.04,1,3.9,20,22,12,
USW00014733,1/11/22,,,0.01,0.3,3.9,11,25,4,
USW00014733,1/12/22,,,0.01,0.2,3.1,31,37,24,
USW00014733,1/13/22,,,0.03,0.3,2,36,40,33,
USW00014733,1/14/22,,,0.01,0.5,0,28,33,10,
USW00014733,1/15/22,,,0.01,0.2,1.2,9,12,4,
USW00014733,1/16/22,,,0.16,1.6,1.2,14,35,3,
USW00014733,1/17/22,,,1.1,17.6,15,27,29,24,
USW00014733,1/18/22,,,0.02,1.4,16.1,25,30,22,
USW00014733,1/19/22,,,0,0,14.2,35,41,26,
USW00014733,1/20/22,,,0,0,9.8,19,26,8,
USW00014733,1/21/22,,,0,0.3,9.8,10,18,4,
USW00014733,1/22/22,,,0,0,9.8,10,29,1,
USW00014733,1/23/22,,,0.15,2,9.1,24,27,8,
USW00014733,1/24/22,,,0.16,2.7,11,13,26,4,
USW00014733,1/25/22,,,0.01,0.1,14.2,22,27,14,
USW00014733,1/26/22,,,0.04,2.2,13,16,22,13,
USW00014733,1/27/22,,,0.02,0.2,13,17,29,9,
USW00014733,1/28/22,,,0,0,11.8,21,29,10,
USW00014733,1/29/22,,,0,0,11.8,11,15,7,
USW00014733,1/30/22,,,0,0,11.8,11,23,2,
USW00014733,1/31/22,,,0,0,11.8,19,35,11,
US1NYWN0010,1/17/22,,,1.18,8.3,9,,,,
US1NYWN0010,1/18/22,,,0.29,3.6,11.5,,,,
USW00014735,1/1/22,,,0.12,0,0,45,51,41,
USW00014735,1/2/22,,,0.07,0.2,0,39,49,23,
USW00014735,1/3/22,,,0,0,0,21,23,13,
USW00014735,1/4/22,,,0,0.1,0,17,29,10,
USW00014735,1/5/22,,,0,0,0,32,38,28,
USW00014735,1/6/22,,,0.01,0.3,0,33,36,26,
USW00014735,1/7/22,,,0.08,1.6,1.2,27,31,16,
USW00014735,1/8/22,,,0,0,2,17,24,8,
USW00014735,1/9/22,,,0.22,0,1.2,26,36,19,
USW00014735,1/10/22,,,0,0,0,27,32,16,
USW00014735,1/11/22,,,0,0,0,11,17,3,
USW00014735,1/12/22,,,0,0,0,16,31,6,
USW00014735,1/13/22,,,0,0,0,33,39,25,
USW00014735,1/14/22,,,0,0,0,27,32,6,
USW00014735,1/15/22,,,0,0,0,4,8,-3,
USW00014735,1/16/22,,,0.08,0.7,0,5,21,-4,
USW00014735,1/17/22,,,0.58,3.7,3.9,29,40,18,
USW00014735,1/18/22,,,0,0,3.1,24,27,7,
USW00014735,1/19/22,,,0,0,3.1,24,39,5,
USW00014735,1/20/22,,,0,0,2,30,38,7,
USW00014735,1/21/22,,,0,0,2,7,14,-1,
USW00014735,1/22/22,,,0,0,2,5,20,-6,
USW00014735,1/23/22,,,0.01,0.2,2,21,29,17,
USW00014735,1/24/22,,,0.02,0.4,2,20,26,12,
USW00014735,1/25/22,,,0,0.1,3.1,27,32,18,
USW00014735,1/26/22,,,0,0,3.1,17,21,2,
USW00014735,1/27/22,,,0,0,2,9,26,-5,
USW00014735,1/28/22,,,0,0.1,2,27,30,11,
USW00014735,1/29/22,,,0.09,0.9,3.1,9,11,4,
USW00014735,1/30/22,,,0,0,3.1,10,21,3,
USW00014735,1/31/22,,,0,0,3.1,13,29,-1,
US1NYWN0018,1/1/22,,,0.02,0,0,,,,
US1NYWN0018,1/2/22,,,0.37,0.9,1.7,,,,
US1NYWN0018,1/3/22,,,0.04,0.8,2.7,,,,
US1NYWN0018,1/4/22,,,0.01,0.5,2.4,,,,
US1NYWN0018,1/5/22,,,0,0,1.8,,,,
US1NYWN0018,1/6/22,,,0,0,0.5,,,,
US1NYWN0018,1/7/22,,,0.01,0.1,0.7,,,,
US1NYWN0018,1/8/22,,,0.01,0.4,1,,,,
US1NYWN0018,1/9/22,,,0.01,0,0.7,,,,
US1NYWN0018,1/10/22,,,0.05,0,0,,,,
US1NYWN0018,1/11/22,,,0.06,0.4,1.6,,,,
US1NYWN0018,1/12/22,,,0,0.1,1.6,,,,
US1NYWN0018,1/13/22,,,0.01,0.1,1.4,,,,
US1NYWN0018,1/14/22,,,0.04,0,0,,,,
US1NYWN0018,1/15/22,,,0.01,0.7,1.2,,,,
US1NYWN0018,1/16/22,,,0,0.1,1.5,,,,
US1NYWN0018,1/17/22,,,0.91,7.2,7.5,,,,
US1NYWN0018,1/18/22,,,0.21,7.3,11.2,,,,
US1NYWN0018,1/19/22,,,0,0,8.8,,,,
US1NYWN0018,1/20/22,,,0,0,7.4,,,,
US1NYWN0018,1/21/22,,,0.01,0.5,6.4,,,,
US1NYWN0018,1/22/22,,,0,0.1,6.1,,,,
US1NYWN0018,1/23/22,,,0.01,0.5,6.7,,,,
US1NYWN0018,1/24/22,,,0.01,0.6,7,,,,
US1NYWN0018,1/25/22,,,0.07,1,7.5,,,,
US1NYWN0018,1/26/22,,,0.01,0.1,7.1,,,,
US1NYWN0018,1/27/22,,,0,0,7,,,,
US1NYWN0018,1/28/22,,,0.01,0.2,7.1,,,,
US1NYWN0018,1/29/22,,,0.01,0.7,7.7,,,,
US1NYWN0018,1/30/22,,,0,1.3,7,,,,
US1NYWN0018,1/31/22,,,0,0,7,,,,
USC00307520,1/1/22,,,0.08,0,0,,47,37,38
USC00307520,1/2/22,,,0.1,0,0,,48,37,37
USC00307520,1/3/22,,,0.04,0,0,,37,16,16
USC00307520,1/4/22,,,0,0,0,,20,10,12
USC00307520,1/5/22,,,0,0,0,,37,12,37
USC00307520,1/6/22,,,0.02,0.5,0,,43,29,29
USC00307520,1/7/22,,,0.1,1.5,2,,33,24,25
USC00307520,1/8/22,,,0,0,0,,29,4,5
USC00307520,1/9/22,,,0.04,0,0,,30,5,27
USC00307520,1/10/22,,,,,0,,40,20,20
USC00307520,1/11/22,2,0,,0,0,,25,0,0
USC00307520,1/12/22,,,0,0,0,,14,0,9
USC00307520,1/13/22,,,0,0,0,,34,9,29
USC00307520,1/14/22,,,0,0,0,,38,25,32
USC00307520,1/15/22,,,0,0,0,,33,-5,-4
USC00307520,1/16/22,,,0,0,0,,9,-4,-3
USC00307520,1/17/22,,,1.15,8,8,,29,-3,29
USC00307520,1/18/22,,,,,7,,40,20,21
USC00307520,1/19/22,2,0,,0,7,,31,3,16
USC00307520,1/20/22,,,0,0,6,,43,16,26
USC00307520,1/21/22,,,0,0,,,26,-8,-8
USC00307520,1/22/22,,,0,0,,,18,-16,-15
USC00307520,1/23/22,,,0,0,6,,22,-15,19
USC00307520,1/24/22,,,0,0,6,,31,14,14
USC00307520,1/25/22,,,0.05,0.5,6,,28,14,22
USC00307520,1/26/22,,,0,0,6,,33,5,5
USC00307520,1/27/22,,,0,0,6,,23,-7,-4
USC00307520,1/28/22,,,0,0,,,35,-5,26
USC00307520,1/29/22,,,0.1,1.2,6,,32,5,5
USC00307520,1/30/22,,,0,0,6,,14,0,0
USC00307520,1/31/22,,,0,0,6,,25,-3,-3
US1NYCQ0006,1/2/22,,,,0.5,,,,,
US1NYCQ0006,1/3/22,,,,2.5,,,,,
US1NYCQ0006,1/6/22,,,,0.5,,,,,
US1NYCQ0006,1/7/22,,,,5.5,,,,,
US1NYCQ0006,1/17/22,,,,14,,,,,
US1NYCQ0006,1/18/22,,,,3,,,,,
US1NYCQ0006,1/20/22,,,,2,,,,,
US1NYCQ0006,1/23/22,,,,9.5,,,,,
US1NYCQ0006,1/24/22,,,,3,,,,,
US1NYCQ0006,1/25/22,,,,3.5,,,,,
US1NYCQ0006,1/26/22,,,,5,20,,,,
US1NYCQ0006,1/28/22,,,,2.5,,,,,
USC00303025,1/1/22,,,0,0,0,,50,30,32
USC00303025,1/2/22,,,0.2,0.5,1,,34,19,22
USC00303025,1/3/22,,,0,0,1,,22,9,16
USC00303025,1/4/22,,,0,0,0,,37,16,26
USC00303025,1/5/22,,,0,0,0,,45,24,28
USC00303025,1/6/22,,,0,0,0,,28,18,20
USC00303025,1/7/22,,,0.2,3,3,,25,20,22
USC00303025,1/8/22,,,0,0,2,,35,5,30
USC00303025,1/9/22,,,0.04,0,0,,40,22,28
USC00303025,1/10/22,,,0.44,3,3,,37,17,23
USC00303025,1/11/22,,,0.1,2,4,,23,0,3
USC00303025,1/12/22,,,0,0,4,,26,2,25
USC00303025,1/13/22,,,0.03,0.5,3,,33,24,33
USC00303025,1/14/22,,,0,0,1,,39,25,25
USC00303025,1/15/22,,,0,0,1,,25,1,3
USC00303025,1/16/22,,,0,0,1,,18,-7,18
USC00303025,1/17/22,,,1.2,11,12,,24,18,24
USC00303025,1/18/22,,,0.3,3,14,,25,18,20
USC00303025,1/19/22,,,0,0,14,,37,9,30
USC00303025,1/20/22,,,0,0,13,,40,12,12
USC00303025,1/21/22,,,0,0,13,,21,-13,-9
USC00303025,1/22/22,,,0,0,13,,16,-23,7
USC00303025,1/23/22,,,0,0,13,,20,-12,8
USC00303025,1/24/22,,,0.06,2,14,,20,-3,0
USC00303025,1/25/22,,,0.09,3,16,,22,-5,18
USC00303025,1/26/22,,,0.02,1,16,,22,-5,-4
USC00303025,1/27/22,,,0,0,16,,22,-18,-7
USC00303025,1/28/22,,,0.02,1,17,,26,-7,15
USC00303025,1/29/22,,,0,0,16,,16,-8,2
USC00303025,1/30/22,,,0,0,16,,12,-7,3
USC00303025,1/31/22,,,0,0,16,,18,-10,-9
USC00306314,1/1/22,,,0,0,0,,50,38,40
USC00306314,1/2/22,,,0.18,1,1,,40,23,25
USC00306314,1/3/22,,,0.02,1.1,2,,25,10,17
USC00306314,1/4/22,,,0,0,1,,34,10,32
USC00306314,1/5/22,,,0,0,0,,41,31,41
USC00306314,1/6/22,,,0,0,0,,41,28,29
USC00306314,1/7/22,,,0.02,0.5,1,,29,19,20
USC00306314,1/8/22,,,0,0.1,1,,25,11,22
USC00306314,1/9/22,,,0.08,0,0,,40,21,38
USC00306314,1/10/22,,,0.12,4.2,3,,38,19,20
USC00306314,1/11/22,,,0.09,2.6,3,,20,-2,9
USC00306314,1/12/22,,,0.01,0,2,,34,6,34
USC00306314,1/13/22,,,0.02,0,2,,38,33,37
USC00306314,1/14/22,,,0,0,1,,37,13,14
USC00306314,1/15/22,,,0.08,0.8,2,,14,-1,5
USC00306314,1/16/22,,,0,0,2,,26,-6,24
USC00306314,1/17/22,,,1.12,7.5,9,,32,20,27
USC00306314,1/18/22,,,0.06,1.1,9,,27,17,17
USC00306314,1/19/22,,,0,0,8,,43,10,41
USC00306314,1/20/22,,,0,0.7,8,,41,13,15
USC00306314,1/21/22,,,0,0.1,7,,15,5,11
USC00306314,1/22/22,,,0,0,6,,22,-5,22
USC00306314,1/23/22,,,0.2,4.9,11,,26,21,22
USC00306314,1/24/22,,,0,0,10,,23,5,19
USC00306314,1/25/22,,,0.22,2.6,11,,27,18,22
USC00306314,1/26/22,,,0,0,10,,23,5,11
USC00306314,1/27/22,,,0,0,10,,29,0,29
USC00306314,1/28/22,,,0.15,2.1,11,,30,12,13
USC00306314,1/29/22,,,0,0,10,,14,5,14
USC00306314,1/30/22,,,0,0,10,,23,4,21
USC00306314,1/31/22,,,0,0,10,,33,15,29
US1NYBM0051,1/7/22,,,,1.4,1,,,,
US1NYBM0051,1/8/22,,,,0.5,1.5,,,,
US1NYBM0051,1/10/22,,,,0.1,0.5,,,,
US1NYBM0051,1/11/22,27,2.25,,0.4,1,,,,
US1NYBM0051,1/17/22,,,,9,10,,,,
US1NYBM0051,1/18/22,7,1.21,,4.2,12.5,,,,
US1NYBM0051,1/24/22,,,,0.7,,,,,
US1NYBM0051,1/25/22,,,0.08,1.7,9.5,,,,
US1NYBM0051,1/26/22,,,0,0.1,9,,,,
US1NYBM0051,1/29/22,,,,0.4,9,,,,
US1NYBM0051,1/30/22,,,0,0,8.5,,,,
US1NYBM0051,1/31/22,,,0,0,8.5,,,,
US1NYTM0038,1/4/22,,,,0.5,0.5,,,,
US1NYTM0038,1/5/22,,,0,0,0,,,,
US1NYTM0038,1/6/22,,,0,0,0,,,,
US1NYTM0038,1/7/22,,,0.02,0.6,0.5,,,,
US1NYTM0038,1/8/22,,,,0.6,1,,,,
US1NYTM0038,1/11/22,,,,0.5,0.5,,,,
US1NYTM0038,1/12/22,,,0,0,0,,,,
US1NYTM0038,1/13/22,,,,0.6,0.5,,,,
US1NYTM0038,1/15/22,,,,0.3,,,,,
US1NYTM0038,1/17/22,,,,10.2,11,,,,
US1NYTM0038,1/18/22,,,,2.3,12,,,,
US1NYBM0055,1/1/22,,,0,0,0,,,,
US1NYBM0055,1/2/22,,,0.08,,0,,,,
US1NYBM0055,1/3/22,,,0.01,0,0,,,,
US1NYBM0055,1/4/22,,,0,0,0,,,,
US1NYBM0055,1/5/22,,,0,0,0,,,,
US1NYBM0055,1/6/22,,,0,0,0,,,,
US1NYBM0055,1/7/22,,,0.1,1.1,1,,,,
US1NYBM0055,1/8/22,,,0,0,1,,,,
US1NYBM0055,1/9/22,,,0.07,0,0,,,,
US1NYBM0055,1/10/22,,,0.06,0,0,,,,
US1NYBM0055,1/11/22,,,0.01,0.2,0.5,,,,
US1NYBM0055,1/12/22,,,0,0,0.5,,,,
US1NYBM0055,1/13/22,,,0,0,0.5,,,,
US1NYBM0055,1/14/22,,,0,0,0,,,,
US1NYBM0055,1/15/22,,,0,0,0,,,,
US1NYBM0055,1/16/22,,,0,0,0,,,,
US1NYBM0055,1/17/22,,,0.81,7,7,,,,
US1NYBM0055,1/18/22,,,0.08,2.1,9.5,,,,
US1NYBM0055,1/19/22,,,0,0,8.5,,,,
US1NYBM0055,1/20/22,,,0,0,7,,,,
US1NYBM0055,1/21/22,,,0,0,,,,,
US1NYBM0055,1/22/22,,,0,0,,,,,
US1NYBM0055,1/23/22,,,0,0,,,,,
US1NYBM0055,1/24/22,,,0.04,0.4,6,,,,
US1NYBM0055,1/25/22,,,0.06,1.4,7,,,,
US1NYBM0055,1/26/22,,,0,0,,,,,
US1NYBM0055,1/27/22,,,0,0,,,,,
US1NYBM0055,1/28/22,,,0,0,7,,,,
US1NYBM0055,1/29/22,,,0.02,0.1,,,,,
US1NYBM0055,1/30/22,,,0,0,,,,,
US1NYBM0055,1/31/22,,,0,0,,,,,
US1NYBM0052,1/1/22,,,0,,,,,,
US1NYBM0052,1/2/22,,,0.11,,,,,,
US1NYBM0052,1/3/22,,,0,0,,,,,
US1NYBM0052,1/4/22,,,0,0,,,,,
US1NYBM0052,1/5/22,,,0,0,,,,,
US1NYBM0052,1/6/22,,,0,0,,,,,
US1NYBM0052,1/7/22,,,0.11,,,,,,
US1NYBM0052,1/8/22,,,0.02,,,,,,
US1NYBM0052,1/9/22,,,0.07,,,,,,
US1NYBM0052,1/10/22,,,0.02,,,,,,
US1NYBM0052,1/11/22,,,0.04,,,,,,
US1NYBM0052,1/12/22,,,0,0,,,,,
US1NYBM0052,1/13/22,,,0,,,,,,
US1NYBM0052,1/14/22,,,0,0,,,,,
US1NYBM0052,1/15/22,,,0,0,,,,,
US1NYBM0052,1/16/22,,,0,0,,,,,
US1NYBM0052,1/17/22,,,0.77,,,,,,
US1NYBM0052,1/18/22,,,0.04,,,,,,
US1NYBM0052,1/19/22,,,0.02,,,,,,
US1NYBM0052,1/20/22,,,0,0,,,,,
US1NYBM0052,1/21/22,,,0,0,,,,,
US1NYBM0052,1/22/22,,,0,0,,,,,
US1NYBM0052,1/23/22,,,0,0,,,,,
US1NYBM0052,1/24/22,,,0,,,,,,
US1NYBM0052,1/25/22,,,0.11,,,,,,
US1NYBM0052,1/26/22,,,0,,,,,,
US1NYBM0052,1/27/22,,,0,0,,,,,
US1NYBM0052,1/28/22,,,0,0,,,,,
US1NYBM0052,1/29/22,,,0,,,,,,
US1NYBM0052,1/30/22,,,0,0,,,,,
US1NYBM0052,1/31/22,,,0,0,,,,,
US1NYBM0056,1/17/22,,,,8.4,8.4,,,,
US1NYBM0056,1/18/22,,,,1.9,10.3,,,,
US1NYBM0056,1/24/22,,,,0.5,,,,,
US1NYFK0007,1/1/22,,,0.03,0,3,,,,
US1NYFK0007,1/2/22,,,0.26,2,6,,,,
US1NYFK0007,1/3/22,,,0.18,2,7,,,,
US1NYFK0007,1/4/22,,,0,0,7,,,,
US1NYFK0007,1/5/22,,,0,0.1,7,,,,
US1NYFK0007,1/6/22,,,0.02,0.2,7,,,,
US1NYFK0007,1/7/22,,,0.08,2,9,,,,
US1NYFK0007,1/8/22,,,0,0.1,8,,,,
US1NYFK0007,1/9/22,,,0.07,0.1,7,,,,
US1NYFK0007,1/10/22,,,0.13,0.6,8,,,,
US1NYFK0007,1/11/22,,,0,0.2,8,,,,
US1NYFK0007,1/12/22,,,0,0,8,,,,
US1NYFK0007,1/13/22,,,0.09,0,8,,,,
US1NYFK0007,1/14/22,,,0.07,0.9,9,,,,
US1NYFK0007,1/15/22,,,0.01,0,9,,,,
US1NYFK0007,1/16/22,,,0,0,9,,,,
US1NYFK0007,1/17/22,,,0.18,1,10,,,,
US1NYFK0007,1/18/22,,,0.15,3.8,14,,,,
US1NYFK0007,1/19/22,,,0.04,0.9,12,,,,
US1NYFK0007,1/20/22,,,0.11,1.6,13,,,,
US1NYFK0007,1/21/22,,,0,0,12,,,,
US1NYFK0007,1/22/22,,,0,0,12,,,,
US1NYFK0007,1/23/22,,,0.01,0.6,12,,,,
US1NYFK0007,1/24/22,,,0.04,0.9,13,,,,
US1NYFK0007,1/25/22,,,0.09,1.6,14,,,,
US1NYFK0007,1/26/22,,,0.07,2.3,15,,,,
US1NYFK0007,1/27/22,,,0,0,15,,,,
US1NYFK0007,1/28/22,,,0.02,0.5,15,,,,
US1NYFK0007,1/29/22,,,0,0,15,,,,
US1NYFK0007,1/30/22,,,0,0,15,,,,
US1NYFK0007,1/31/22,,,0,0.2,13,,,,
US1NYWN0026,1/1/22,,,0,0,0,,,,
US1NYWN0026,1/2/22,,,0.11,0.5,0.5,,,,
US1NYWN0026,1/7/22,,,0,0,0,,,,
US1NYWN0026,1/8/22,,,0.06,2.7,2.7,,,,
US1NYWN0026,1/9/22,,,0,0,0,,,,
US1NYWN0026,1/10/22,,,0,0,0,,,,
US1NYWN0026,1/11/22,,,0.06,1,1,,,,
US1NYWN0026,1/12/22,,,0,0,,,,,
US1NYWN0026,1/13/22,,,0,0,,,,,
US1NYWN0026,1/17/22,,,0.65,6.5,6.5,,,,
US1NYWN0026,1/19/22,,,0,0,,,,,
US1NYWN0026,1/24/22,,,0,,,,,,
US1NYWN0026,1/25/22,,,,1.5,,,,,
US1NYWN0026,1/26/22,,,,1.2,4,,,,
US1NYWN0026,1/28/22,,,0,,,,,,
US1NYWN0026,1/30/22,,,0,0,,,,,
US1NYWN0023,1/6/22,,,0,0,,,,,
US1NYWN0023,1/8/22,2,0.12,,,3.5,,,,
USW00014747,1/1/22,,,0.17,,,,54,35,
USW00014747,1/2/22,,,0.03,,,,36,23,
USW00014747,1/3/22,,,0,,,,24,16,
USW00014747,1/4/22,,,0,,,,39,24,
USW00014747,1/5/22,,,0,,,,45,27,
USW00014747,1/6/22,,,0,,,,29,21,
USW00014747,1/7/22,,,0.05,,,,26,22,
USW00014747,1/8/22,,,0,,,,37,19,
USW00014747,1/9/22,,,0.16,,,,43,24,
USW00014747,1/10/22,,,0,,,,24,16,
USW00014747,1/11/22,,,0,,,,26,11,
USW00014747,1/12/22,,,0,,,,38,25,
USW00014747,1/13/22,,,0,,,,43,34,
USW00014747,1/14/22,,,0,,,,35,14,
USW00014747,1/15/22,,,0,,,,16,5,
USW00014747,1/16/22,,,0.23,,,,38,3,
USW00014747,1/17/22,,,0.56,,,,32,26,
USW00014747,1/18/22,,,0,,,,32,26,
USW00014747,1/19/22,,,0,,,,43,27,
USW00014747,1/20/22,,,0,,,,27,13,
USW00014747,1/21/22,,,0,,,,16,-10,
USW00014747,1/22/22,,,0,,,,27,-10,
USW00014747,1/23/22,,,0.11,,,,27,16,
USW00014747,1/24/22,,,0.01,,,,28,-4,
USW00014747,1/25/22,,,0,,,,28,18,
USW00014747,1/26/22,,,0.01,,,,19,6,
USW00014747,1/27/22,,,0.04,,,,28,5,
USW00014747,1/28/22,,,0,,,,29,2,
USW00014747,1/29/22,,,0,,,,14,-9,
USW00014747,1/30/22,,,0,,,,23,0,
